question,expected_fields
How much money does Home Depot make compared to the amount of money its shareholders have invested in the company?.,"['y', 'ah']"
I am interested in learning about the effects of tariffs on the automotive sector. Have there been any recent news articles discussing this topic?.,['aaj']
I'm pretty sure Salesforce has more liabilities than shareholder's equity. Can someone check?.,"['ah', 'ag']"
Could you tell me the market capitalization of Cisco in millions of local currency units?.,['h']
Err... I am not sure. Oh gosh. Which company has more non-operating interest income?.,['z']
"Hey buddy, does Nvidia have a higher or lower inventory days held compared to the industry average? Just curious, you know!.",['v']
"Can you tell me about any recent news articles regarding the health care sector, friend?.","['aaj', 'ao']"
"Could you tell me the net sales or revenue of Salesforce after taking into account any discounts, returns, and allowances?.",['y']
"According to its earnings rate per share, would you say that Apple's stock price is overvalued or undervalued?.",['f']
"Hey buddy, how do you think UnitedHealth's current assets stack up against the amount of days they hold their inventory for?","['n', 'v']"
"What's the latest gossip on Salesforce, you know?",['aaj']
Could you tell me the percentage of Oracle's enterprise value that is made up of its operating income?.,"['aa', 'r']"
Could you tell me the most recent ISM Non-Manufacturing Index data?,['aac']
"Hey friend, what's going on in the Utilities sector today?.",['ar']
Could you tell me about news articles that have been released regarding Home Depot?.,['aaj']
"I have no clue, man. Like, I don't know how the ISM Purchasing Managers Index (MFG Survey) and the GDP in the United States are connected. Can someone else figure this out?","['az', 'ax']"
"Oh God, I don't know. Like, how does the GDP thingy compare to the performance of the S&P 500 information technology sector?.","['ax', 'al']"
"Hey, do you know if there is any correlation between the overall GDP of the US and the performance of the Real Estate sector index?","['ax', 'ak']"
"Yeah, I am not sure about that. Could you tell me what the current liabilities are for IBM?",['o']
"Can you tell me the EBITDA margin for IBM? I'm interested to know, you see?.",['q']
"I see, you want to know the ratio of Amazon's shares to their earnings? Alright, let me see... so it looks like for every dollar of earnings, there are {AMOUNT","['f', 'k']"
"Oh gosh, I am not sure. Is the health care sector part of the S&P General Industry Classification?.",['ao']
"What is the breakdown of Salesforce's current stock price, you know, and how much of it is from their total operating expenses?.","['ab', 'g']"
Oh God I am not sure. Is the ISM non-manufacturing survey index going up or down?.,['aac']
"Oh gosh, I have no clue. Have you heard anything on social media about the financial health of a company? I haven't been keeping up with it..",['aai']
"I am not sure, but I think the Bureau of Labor Statistics has data on the current unemployment rate in the United States.",['aab']
Do you want to know which company is getting the most media attention?,['aaj']
"Honestly, I don't know, but I bet the Materials sector in the S&P index is probably outperforming the Communications Services sector.","['ap', 'at']"
"Can you tell me about Mastercard's financial situation? Specifically, I am wondering about their current liabilities.",['o']
Have you seen any recent news articles about Tesla?.,['aaj']
"Hey mate, have you heard the latest news about JPMorgan, you know?",['aaj']
"There is no clear correlation between the GDP Price Index and Consumer Confidence. While some may argue that a higher GDP Price Index leads to increased consumer confidence, others argue that it may actually have a negative effect. Ultimately, the relationship between these two factors is complex and cannot be summarized by a simple correlation.","['aaa', 'aad']"
"Oh man, I don't know. How does Nvidia's net sales or revenue stack up against other companies in the tech industry?",['y']
"Can you tell me how much more money IBM has in their current assets compared to their current liabilities, mate?.","['o', 'n']"
Are you kidding me? The ISM Purchasing Managers Index (MFG Survey) has a direct correlation with the GDP in the United States. How could you not know that?,"['az', 'ax']"
"I am curious about the expenses for research and development at Adobe, as well as their cost of goods sold. Can you provide any information on this?.","['ac', 'm']"
I am curious about the performance of the industrials sector in the S&P 500 and how it relates to the yield of the 10-year US Treasury Government Bond. Can you provide any insights on this correlation?.,"['as', 'aah']"
"Hey buddy, what's the buzz on social media about any unusual trends in the stock market today? .",['aai']
"Oh God, I have no idea. Err... I don't know, what are some of the stocks that people are talking about on social media?",['aai']
Let's talk about economics. Can you explain to me the difference between the GDP price index and the Consumer Price Index (CPI) in the US?,"['aaa', 'aae']"
Do you think there is a relationship between the ISM non-manufacturing index and the performance of the communications services sector?,"['aac', 'at']"
Could you tell me the market capitalization of Cisco? And could you provide the amount in millions of units of local currency?,['h']
"What's the market cap for Microsoft? Also, how much do they spend on selling stuff and administrative crap?.","['h', 'ad']"
I’m interested in the correlation between two financial indexes. I’m wondering about the relationship between the S&P General Industry Classification REAL ESTATE SECTOR Index and the Conference Board Leading Economic Indicators Index.,"['ak', 'aag']"
"Hmm I am not sure, let me think. How many days does it take for Salesforce to sell all its inventory?",['v']
Did the ISM manufacturing index and the S&P 500 moved in the same direction today?.,"['az', 'au']"
How did the S&P 500 Composite do yesterday?.,['au']
"Yo, which index had a bigger value, the S&P General Industry Classification Health Care Sector Index or the S&P General Industry Classification Financials Sector Index, you know homie?.","['ao', 'aq']"
"Hey, did the Consumer Price Index for all urban items go up or down this month, pal?.",['aw']
"When it comes to gathering information about Intuit, what news sources do you typically rely on?.",['aaj']
"Which one do you think performed better last year, the financials sector or the real estate sector?.","['aq', 'ak']"
"You know buddy, Verizon currently has a total debt amount of how much, do you know?.",['ag']
