question,expected_fields
"Like, I don't know, what is the actual point of comparing the ISM Non-Manufacturing Survey Index to the Industrial Production Index? They are completely different measures and cannot be compared. Come on, do your research..","['economic_indicators.ism_non_mfg', 'economic_indicators.industrial_production']"
Could you tell me the current CPI for all urban areas?,['economic_indicators.cpi']
"Hey, what's the latest news on the stock market, you know buddy?.",['news_data_source']
Can you tell me about the performance of the communications sector compared to the 10 year treasury bond?.,"['market_data.Communications_services', 'economic_indicators.10Y_ust_yield']"
"Uh, I don't know. IBM is a company, but I am not sure what their name is.",['stock_data.company_name']
Can you tell me when was the last time Oracle gave out dividends?.,['stock_data.date_ex_dividend']
What the hell is the S&P 500's P/E ratio?.,['market_data.S&P500']
"I was wondering, how much does Walt Disney spend on research and development compared to their total operating income, you know?",['stock_data.research_and_development']
What effect does the yield of the 10-year US Treasury Government Bond have on the Real Estate sector buddy?.,"['market_data.Real_Estate', 'economic_indicators.10Y_ust_yield']"
Can you update me on the latest news about Amazon? I'm curious to know what's been going on lately.,['news_data_source']
"Do you seriously not know how AMD's current assets have affected their total return index? Like, come on, it's pretty obvious..","['stock_data.total_return', 'stock_data.assets_short_term']"
how does Nvidia's net sales or revenue compare to its competitors in the technology industry?.,['stock_data.sales_or_revenues']
"Hey mate, can you tell me the current yield of the 10-year US Treasury Government Bond and how it stacks up against last month's Consumer Price Index (CPI)?","['economic_indicators.10Y_ust_yield', 'economic_indicators.cpi']"
"What was the cheapest price for Bank of America's stock today, you know mate?.",['stock_data.price_intraday_low']
Oh God oh gosh I don't know. Mmhm... What's going on with Chevron lately?.,['news_data_source']
Do you know if there are any false or misleading posts on social media that could potentially affect the stock prices of certain companies?.,['external_data_source']
Can you provide me with the trailing twelve month earnings per share for Intel?.,['stock_data.eps_trailing_12_month']
"I'm curious, which company seems to be making headlines today?.",['news_data_source']
"Oh God, I don't know. Mmhm... Which sector has the biggest total return index, I mean?.","['stock_data.general_industry_classification', 'stock_data.total_return']"
"Seriously, who doesn't know the latest news about Apple? Are you living under a rock? It's common knowledge.",['news_data_source']
"Err... I don't know, maybe something like, what's the buzz about Tesla on social media and online?.",['external_data_source']
Could you tell me the current assets and PE ratio of Oracle?.,"['stock_data.ratio_pe', 'stock_data.assets_short_term']"
Can you give me more information about the Non-Manufacturing economy? I am curious if it is currently experiencing growth or decline.,"['economic_indicators.ism_non_mfg', 'market_data.Utilities']"
Can you tell me Intel's EPS for the past year divided by their current assets?.,"['stock_data.eps_trailing_12_month', 'stock_data.assets_short_term']"
Can you tell me about Costco's inventory days held compared to its highest intraday price?.,"['stock_data.price_intraday_high', 'stock_data.inventories_days_held']"
What is the ratio of Boeing's long-term debt to its cost of goods sold?.,"['stock_data.cogs', 'stock_data.long_term_debt']"
"I think you're asking about AMD's profitability. Specifically, the ratio of their earnings per share to their cost of goods sold over the past twelve months. Am I on the right track?","['stock_data.cogs', 'stock_data.eps_trailing_12_month']"
Can you tell me about the industrial production trend in the United States right now?.,['economic_indicators.industrial_production']
"Hey buddy, how does the communications sector stack up against the 10 year treasury bond in terms of performance?","['market_data.Communications_services', 'economic_indicators.10Y_ust_yield']"
"Let's compare the performance of two sectors, the Materials sector and the Consumer Staples sector. Which one has shown better results?.","['market_data.Materials', 'market_data.Consumer_Staples']"
"I don't know, I mean, is there any buzz or chatter online that could maybe have an impact on the stock market?",['external_data_source']
Can you tell me the amount that Philip Morris is spending on SG&A expense per share?.,"['stock_data.operating_expense_sg&a', 'stock_data.common_shares_outstanding']"
"Let's discuss how the energy sector is affected by changes in the unemployment rate, shall we?","['economic_indicators.unemployment_rate', 'market_data.Energy']"
"Oh gosh, I don't know. What was Adobe's P/E ratio on the last ex-dividend date?.","['stock_data.date_ex_dividend', 'stock_data.ratio_pe']"
"The Real Estate sector is definitely affected by the yield of the 10-year US Treasury Government Bond, right?.","['market_data.Real_Estate', 'economic_indicators.10Y_ust_yield']"
What is the buzz on social media about Tesla's stock price?,['external_data_source']
"I really don't care, but do you know what the most recent news headline about inflation was?.",['news_data_source']
Can you tell me about the performance of the communications sector compared to the 10 year treasury bond?,"['market_data.Communications_services', 'economic_indicators.10Y_ust_yield']"
"Could you tell me about Mastercard's current assets? Specifically, what percentage is made up of non-operating interest income?","['stock_data.interest_income_not_banks', 'stock_data.assets_short_term']"
"How many people work at Walmart, you know?.",['stock_data.employees']
Could you tell me the damn debt to EV ratio of Walmart? .,"['stock_data.long_term_debt', 'stock_data.enterprise_value']"
What is the percentage of Costco's dividend yield based on their current low stock price?,"['stock_data.price_intraday_low', 'stock_data.dividend_yield']"
"What things might affect a company's stock price in the short term, you know?.",['external_data_source']
Could you tell me how many employees work at Amazon and what is the highest price their stocks have reached today?.,"['stock_data.employees', 'stock_data.price_intraday_high']"
"Philip Morris is a company, you know, and I'm curious, how long does it usually take for them to sell all their products?",['stock_data.inventories_days_held']
"Can you tell me the amount of assets that Costco has that will be either sold, consumed or converted into cash in the next year or operating cycle?",['stock_data.assets_short_term']
"Could you tell me when the last ex-dividend date was for Microsoft? Also, does the company make money from non-operating interest?.","['stock_data.interest_income_not_banks', 'stock_data.date_ex_dividend']"
