question,expected_fields
"Obviously, the performance of the Industrials sector has been greatly impacted by the fluctuations in the USA 10-year Government Benchmark bond yield. What a surprise..","['market_data.Industrials', 'economic_indicators.10Y_ust_yield']"
Is the CPI in the US even different at all now?.,['economic_indicators.cpi']
What the hell is the correlation between the S&P Consumer Discretionary Sector Index and the ISM Nonmanufacturing Survey Index?.,"['economic_indicators.ism_non_mfg', 'market_data.Consumer_Disc']"
"Seriously, who cares about Costco's R&D spending on some random day when their stock was at its highest? Like, what relevance does that have?.","['stock_data.price_intraday_high', 'stock_data.research_and_development']"
"Hey buddy, how do you think UnitedHealth's current assets stack up against the amount of days they hold their inventory for?","['stock_data.assets_short_term', 'stock_data.inventories_days_held']"
"Berkshire Hathaway's total current liabilities are huge, pal, but their enterprise value is even bigger, you know?","['stock_data.enterprise_value', 'stock_data.liabilities_short_term']"
Oh err... I don't know. What the hell is in Amazon's current assets?.,['stock_data.assets_short_term']
"Could you tell me the latest updates and information on AMD, mate?",['news_data_source']
Can you tell me the latest updates on Salesforce?,['news_data_source']
"Can you tell me the value of Visa's business, including any debt and other financial factors? I'm just curious, mate!.",['stock_data.enterprise_value']
Can you tell me what the dividend yield is and the ticker symbol for Nike? I would love to know..,"['stock_data.ticker_symbol', 'stock_data.dividend_yield']"
Which company is currently dominating the news coverage today?,['news_data_source']
Could you tell me the net interest income of Exxon Mobil? I think everyone should know this..,['stock_data.interest_income']
"You want to know about IBM? Well, their company name is IBM, buddy, you see?.",['stock_data.company_name']
"Oh God actually, what was Pfizer's net income from interest? .",['stock_data.interest_income']
Err... I don't know. Does IBM have a lot of debts compared to their assets?.,['stock_data.liabilities_total']
Can you update me on the current events in the oil industry?,['news_data_source']
"Hey mate, can you tell me the stock price of Chevron according to fool.com?.",['external_data_source']
"Oh gosh, I don't know. Err... which one is better, Materials or Consumer Staples?.","['market_data.Materials', 'market_data.Consumer_Staples']"
Can you tell me what type of business Bank of America is in?.,['stock_data.general_industry_classification']
Can you tell me the dividend yield of Johnson & Johnson compared to its market cap?.,"['stock_data.dividend_yield', 'stock_data.market_capitalization']"
Could you tell me the current price of Netflix stock in the Communication Services sector?,"['stock_data.price_close', 'stock_data.general_industry_classification']"
"Uh yeah, I don't know. So what's the deal with the news coverage for Costco, like, compared to other companies?",['news_data_source']
"Hey, did the Consumer Price Index for all urban items go up or down this month, pal?.",['economic_indicators.cpi']
"You know buddy, I'm curious, how does Apple's dividend yield stack up against the amount of days it holds inventory?.","['stock_data.inventories_days_held', 'stock_data.dividend_yield']"
"So, which one did better last week, Energy or Consumer Discretionary, mate?.","['market_data.Energy', 'market_data.Consumer_Disc']"
"What's the deal with McDonald's, you know? What industry do they belong to and how many common shares do they have outstanding, buddy?.","['stock_data.general_industry_classification', 'stock_data.common_shares_outstanding']"
Can you tell me the forward earnings per share for Microsoft?,['stock_data.eps_forward_12_month']
"I don't know, man. Are there any current events that could potentially affect the stock market in general?",['external_data_source']
"Oh God I don't know, is there any updates on that Disney and Fox thingy?.",['news_data_source']
"What's the buzz about T-Mobile lately, you know, friend?.",['news_data_source']
Could you tell me the ticker symbol and earnings per share for Intuit over the last 12 months?,"['stock_data.eps_trailing_12_month', 'stock_data.ticker_symbol']"
"I don't know, sorry. How many people work for Chevron on the most recent date that they paid out dividends?.","['stock_data.date_ex_dividend', 'stock_data.employees']"
Oh God I am not sure. Can you tell me about Exxon Mobil's net interest income?.,['stock_data.interest_income']
I want to know more about insider trading and its potential impact on stock prices. Do you have any insights on this topic?,['external_data_source']
"Umm...oh God, I am not really sure. How much does Chevron invest in research and development compared to its current stock price?.","['stock_data.price_close', 'stock_data.research_and_development']"
What the hell is going on with the Information Technology sector right now?.,['market_data.IT']
"Hey mate, can you tell me how the Utilities Sector has performed in the last 5 years?",['market_data.Utilities']
"Could you tell me about Tesla's stock today? Ok, so what is the lowest price it reached and how much net interest income is Tesla generating?.","['stock_data.price_intraday_low', 'stock_data.interest_income']"
Can you tell me more about Amazon's current assets?,['stock_data.assets_short_term']
Can you update me on the current state of industrial production?,"['economic_indicators.industrial_production', 'news_data_source']"
What is the most recent number for the Conference Board Leading Economic Indicators Index?.,['economic_indicators.conf_board_leading_indicators']
"Can you tell me about Bank of America's financial practices? Specifically, do they allocate more funds towards research and development or towards dividends?.","['stock_data.dividend_yield', 'stock_data.research_and_development']"
"I thought everybody knew this, but Pfizer is in the pharmaceutical industry and is projected to have high earnings per share for the next twelve months.","['stock_data.general_industry_classification', 'stock_data.eps_forward_12_month']"
"What's the scoop on Apple in the past week, buddy? Tell me the top three stories!.",['news_data_source']
"Listen up mate, how does IBM's SG&A expenses stack up against its inventory days held, you know?.","['stock_data.inventories_days_held', 'stock_data.operating_expense_sg&a']"
"Did the S&P 500 and the ISM manufacturing index change in the same way today, you know?.","['economic_indicators.ism_mfg', 'market_data.S&P500']"
I'm curious about the relationship between the ISM non-manufacturing index and the performance of the communications services sector. Is there any correlation between these two factors?,"['economic_indicators.ism_non_mfg', 'market_data.Communications_services']"
