question,expected_fields
Seriously? You can just check social media yourself to see what stocks are trending.,['external_data_source']
"How does the S&P Energy Sector stack up against Consumer Confidence, you know mate?.","['market_data.Energy', 'economic_indicators.consumer_confidence']"
"I'm not completely sure, but I do recall hearing something about Oracle last week, you know?.",['news_data_source']
"Oh gosh, I am not sure. Err... What is the proportion of Salesforce's total worth compared to its existing resources?","['stock_data.assets_short_term', 'stock_data.market_capitalization']"
Can you explain the impact of the ISM Non-Manufacturing Survey Index on the US GDP?,"['economic_indicators.gdp', 'economic_indicators.ism_non_mfg']"
Can you help me find some recent news articles about a specific company? I am looking to stay updated on their latest developments.,['news_data_source']
Could you tell me the current price of IBM stock and its total shareholders' equity? I am quite interested in the financial status of the company..,"['stock_data.price_close', 'stock_data.shareholders_equity']"
Could you tell me the calculation for AMD's earnings per share over the past twelve months divided by their cost of goods sold?.,"['stock_data.cogs', 'stock_data.eps_trailing_12_month']"
"So mate, tell me, what are Adobe's current liabilities right now?.",['stock_data.liabilities_short_term']
Could you tell me the difference between the lowest price and EBITDA of Coca-Cola?.,"['stock_data.price_intraday_low', 'stock_data.ebitda']"
What is Pfizer's operating income?.,['stock_data.operating_income']
"Can you tell me more about Apple? Like, what are the latest updates and news surrounding the company?",['news_data_source']
"Can you tell me how many shares Mastercard has per employee? I mean, come on, it's not rocket science.","['stock_data.employees', 'stock_data.common_shares_outstanding']"
Oh God I am not sure! What is the number of days that Microsoft holds inventory for?.,['stock_data.inventories_days_held']
"Can you tell me, like, what is the damn PE ratio of Oracle compared to its operating income?.","['stock_data.operating_income', 'stock_data.ratio_pe']"
How many workers does General Electric have for each outstanding share?.,"['stock_data.employees', 'stock_data.common_shares_outstanding']"
"So basically, can you tell me what the operating expense of IBM is?.",['stock_data.operating_expense']
I don't know at all. Err... how much debt does Philip Morris company have?.,['stock_data.liabilities_total']
Can you tell me about IBM's current assets and current liabilities? I am curious to know the difference between the two.,"['stock_data.liabilities_short_term', 'stock_data.assets_short_term']"
Can you update me on the current happenings with Apple?.,['news_data_source']
"I am not really sure about Chevron's latest news, but let me tell you, I am not interested in Chevron at all..",['news_data_source']
Can you tell me about the performance of the S&P 500 Real Estate Sector versus the S&P 500 Information Technology Sector in the last 5 years?,"['market_data.Real_Estate', 'market_data.IT']"
I would like to know about Microsoft's financials. Can you tell me their R&D spending compared to their earnings from last year?.,"['stock_data.research_and_development', 'stock_data.eps_trailing_12_month']"
Is there any recent news about Costco?.,['news_data_source']
"Do they earn any income from investments not related to their operations? Also, on average, how many days does T-Mobile US hold their inventory?","['stock_data.interest_income_not_banks', 'stock_data.inventories_days_held']"
"Sorry, I am not sure. Which industry does Bank of America operate in?.",['stock_data.general_industry_classification']
"Let's see, what is the buzz around Mastercard in the news? What are their competitors saying about them?.",['news_data_source']
"Can you tell me the value of Visa's business, including any debt and other financial factors? I'm just curious, mate!.",['stock_data.enterprise_value']
Could you tell me the lowest price of AMD stocks on the trading day?.,['stock_data.price_intraday_low']
Is the stock market benchmark index really going up or down right now?,['market_data.S&P500']
"What's the buzz about industrial production these days, buddy?.","['economic_indicators.industrial_production', 'news_data_source']"
Did anyone even care enough to talk about the company's new product launch on social media recently?.,['external_data_source']
Do you know how they calculate the Consumer Confidence Index?,['economic_indicators.consumer_confidence']
"Last year, which sector do you think performed better, the financials or the real estate sector?","['market_data.Financials', 'market_data.Real_Estate']"
Could you tell me the difference between Cisco's total liabilities and its 12 month trailing EPS?.,"['stock_data.liabilities_total', 'stock_data.eps_trailing_12_month']"
"Hey, have you heard about Tesla on social media? What are people saying about it?.",['external_data_source']
"Uhh, sorry I don't know. Can you repeat that? Something about General Electric and their book value and current price?","['stock_data.bps_book_value_per_share', 'stock_data.price_close']"
Can we really trust the leading economic index to accurately forecast future economic activity?.,['economic_indicators.conf_board_leading_indicators']
Could you tell me the number of days Visa holds their inventories and the total amount of equity owned by shareholders mate?,"['stock_data.inventories_days_held', 'stock_data.shareholders_equity']"
Can you tell me about the performance of the energy sector in the previous year?,['market_data.Energy']
"Err... I have no idea, sorry. Oh gosh, what's the deal with the ISM Non-Manufacturing Index?.",['economic_indicators.ism_non_mfg']
I want to know about the GDP during the best performance of the S&P 500 Materials sector? ,"['economic_indicators.gdp', 'market_data.Materials']"
"You know, like, what's the difference between PepsiCo's current assets and their book value per share, mate?.","['stock_data.bps_book_value_per_share', 'stock_data.assets_short_term']"
Could you tell me about the total liabilities of Proctor & Gamble? I am curious to know more about it..,['stock_data.liabilities_total']
"Hey buddy, I was wondering, how does Microsoft handle its inventory compared to its total assets, you know?","['stock_data.assets_total', 'stock_data.inventories_days_held']"
Do you know if there are any rumors or insider trading information that could possibly impact a company's stock price in the market?,['external_data_source']
